,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,SvName
341,1713027219426,332437420000000,18,0.0,-1396730000006041851,-0.3640761375427246,14.80544415244367,-36.458690229949255,9.801982696442098,8,27,0.0,81935,579237351917896,8,33.5,574.6904296875,0.830169141292572,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.23,28.5,-7861.5703125,6.02939510345459,,,Q,338433116767655,G,G27
342,1713027219426,332437420000000,18,0.0,-1396730000006041851,-0.3640761375427246,14.80544415244367,-36.458690229949255,9.801982696442098,8,28,0.0,81935,579237346611396,6,36.3,-474.146240234375,0.8305688500404358,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.23,31.299999999999997,-7861.5703125,6.02939510345459,,,Q,338433116767655,G,G28
343,1713027219426,332437420000000,18,0.0,-1396730000006041851,-0.3640761375427246,14.80544415244367,-36.458690229949255,9.801982696442098,8,32,0.0,81935,579237354383004,10,30.9,281.5841979980469,2.4051997661590576,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.23,25.9,-7861.5703125,6.02939510345459,,,Q,338433116767655,G,G32
359,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,02,0.0,16399,579238349714768,11,43.0,-472.5126037597656,0.6075793504714966,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,38.0,0.0,0.0,,,C,338434115251977,G,G02
360,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,03,0.0,16399,579238346008989,19,37.0,-468.0975646972656,2.3587327003479004,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,32.0,0.0,0.0,,,C,338434115251977,G,G03
361,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,08,0.0,16399,579238355446178,11,43.7,213.42649841308597,0.5985793471336365,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,38.7,0.0,0.0,,,C,338434115251977,G,G08
362,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,10,0.0,16399,579238349839646,17,38.5,388.0905456542969,1.7584373950958252,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,33.5,0.0,0.0,,,C,338434115251977,G,G10
363,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,21,0.0,16399,579238353777145,6,49.6,-312.271484375,0.027292080223560333,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,44.6,0.0,0.0,,,C,338434115251977,G,G21
364,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,27,0.0,16399,579238351908119,16,39.2,574.5217895507812,1.1831672191619873,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,34.2,0.0,0.0,,,C,338434115251977,G,G27
365,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,28,0.0,16399,579238346605149,16,39.0,-473.6605529785156,1.1906672716140747,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,34.0,0.0,0.0,,,C,338434115251977,G,G28
366,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,32,0.0,16399,579238354374213,7,47.8,282.1542358398437,0.026705490425229073,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.02,42.8,0.0,0.0,,,C,338434115251977,G,G32
393,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,03,0.0,81935,579238346016819,6,36.8,-468.2354736328125,0.06608473509550095,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.07,31.799999999999997,-7861.5703125,6.029468059539795,,,Q,338434115251977,G,G03
394,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,08,0.0,81935,579238355454024,8,33.7,213.67822265625,1.6006532907485962,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.07,28.700000000000003,-7861.5703125,6.029468059539795,,,Q,338434115251977,G,G08
395,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,10,0.0,81935,579238349847451,12,28.1,388.1413269042969,0.9449999928474426,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.07,23.1,-7861.5703125,6.029468059539795,,,Q,338434115251977,G,G10
396,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,27,0.0,81935,579238351915987,14,27.2,574.4461059570312,1.027999997138977,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.07,22.2,-7861.5703125,6.029468059539795,,,Q,338434115251977,G,G27
397,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,28,0.0,81935,579238346612979,6,35.0,-473.85650634765625,3.1364567279815674,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.07,30.0,-7861.5703125,6.029468059539795,,,Q,338434115251977,G,G28
398,1713027220426,332438420000000,18,0.0,-1396730000006041877,-0.4336576461791992,16.03431155672297,-31.719973925447,11.030849051928907,8,32,0.0,81935,579238354382068,9,31.1,282.1980895996094,0.8458561301231384,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.07,26.1,-7861.5703125,6.029468059539795,,,Q,338434115251977,G,G32
417,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,02,0.0,16399,579239349716356,13,41.7,-472.41058349609375,0.6092729568481445,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,36.7,0.0,0.0,,,C,338435124825258,G,G02
418,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,03,0.0,16399,579239346010551,24,35.5,-468.7063293457031,1.2522653341293335,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,30.5,0.0,0.0,,,C,338435124825258,G,G03
419,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,08,0.0,16399,579239355445471,8,46.1,213.1940155029297,0.02570025622844696,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,41.1,0.0,0.0,,,C,338435124825258,G,G08
420,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,10,0.0,16399,579239349838342,14,40.1,387.8385314941406,0.03949565440416336,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,35.1,0.0,0.0,,,C,338435124825258,G,G10
421,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,21,0.0,16399,579239353778194,6,49.5,-312.30291748046875,0.027292080223560333,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,44.5,0.0,0.0,,,C,338435124825258,G,G21
422,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,27,0.0,16399,579239351906216,17,38.5,573.3901977539062,2.8971991539001465,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,33.5,0.0,0.0,,,C,338435124825258,G,G27
423,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,28,0.0,16399,579239346606711,19,37.3,-474.3254089355469,1.2019706964492798,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,32.3,0.0,0.0,,,C,338435124825258,G,G28
424,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,32,0.0,16399,579239354373276,10,44.7,282.04962158203125,0.02839910425245762,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.85,39.7,0.0,0.0,,,C,338435124825258,G,G32
452,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,03,0.0,81935,579239346018375,12,28.4,-468.7816467285156,0.9404999613761902,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,23.4,-7861.5712890625,6.029541492462158,,,Q,338435124825258,G,G03
453,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,08,0.0,81935,579239355453310,5,37.9,213.18426513671875,0.07354531437158585,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,32.9,-7861.5712890625,6.029541492462158,,,Q,338435124825258,G,G08
454,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,10,0.0,81935,579239349846180,10,30.6,387.7304382324219,3.162184000015259,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,25.6,-7861.5712890625,6.029541492462158,,,Q,338435124825258,G,G10
455,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,27,0.0,81935,579239351914061,9,31.7,574.2898559570312,3.8992927074432373,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,26.7,-7861.5712890625,6.029541492462158,,,Q,338435124825258,G,G27
456,1713027221426,332439420000000,18,0.0,-1396730000006041909,-0.6127152442932129,15.808180251042359,-30.273832636639415,10.804719484714317,8,32,0.0,81935,579239354381126,9,31.9,282.1413269042969,2.374824285507202,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,26.9,-7861.5712890625,6.029541492462158,,,Q,338435124825258,G,G32
476,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,02,0.0,16399,579240349717918,12,42.8,-472.1924133300781,0.03749757260084152,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,37.8,0.0,0.0,,,C,338436117366925,G,G02
477,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,03,0.0,16399,579240346012146,27,34.1,-468.6457214355469,0.5945000052452087,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,29.1,0.0,0.0,,,C,338436117366925,G,G03
478,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,08,0.0,16399,579240355444773,7,47.5,213.0546875,0.025205491110682487,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,42.5,0.0,0.0,,,C,338436117366925,G,G08
479,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,10,0.0,16399,579240349837010,17,38.9,387.85650634765625,0.045794375240802765,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,33.9,0.0,0.0,,,C,338436117366925,G,G10
480,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,21,0.0,16399,579240353779246,6,49.4,-312.05194091796875,0.027292080223560333,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,44.4,0.0,0.0,,,C,338436117366925,G,G21
481,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,27,0.0,16399,579240351904338,19,37.0,573.7417602539062,4.04887580871582,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,32.0,0.0,0.0,,,C,338436117366925,G,G27
482,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,28,0.0,16399,579240346608318,21,36.6,-474.72076416015625,1.2203530073165894,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,31.6,0.0,0.0,,,C,338436117366925,G,G28
483,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,32,0.0,16399,579240354372335,10,44.2,282.16473388671875,0.02839910425245762,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.2,39.2,0.0,0.0,,,C,338436117366925,G,G32
507,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,08,0.0,81935,579240355452604,5,37.0,213.1136016845703,0.07354531437158585,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.44,32.0,-7861.5703125,6.0296149253845215,,,Q,338436117366925,G,G08
508,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,10,0.0,81935,579240349844883,10,30.9,387.9524536132813,2.3976998329162598,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.44,25.9,-7861.5703125,6.0296149253845215,,,Q,338436117366925,G,G10
509,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,27,0.0,81935,579240351912135,11,29.3,573.7078857421875,3.239288091659546,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.44,24.3,-7861.5703125,6.0296149253845215,,,Q,338436117366925,G,G27
510,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,28,0.0,81935,579240346616123,16,26.4,-474.4133605957031,1.8205000162124634,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.44,21.4,-7861.5703125,6.0296149253845215,,,Q,338436117366925,G,G28
511,1713027222426,332440420000000,18,0.0,-1396730000006041945,-0.6958770751953125,16.887715901248157,-32.177485080913975,10.978806804095484,8,32,0.0,81935,579240354380186,8,32.4,282.2391662597656,2.3661091327667236,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.44,27.4,-7861.5703125,6.0296149253845215,,,Q,338436117366925,G,G32
532,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,02,0.0,16399,579241349719469,10,44.0,-472.592529296875,0.03589910641312599,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,39.0,0.0,0.0,,,C,338437115423226,G,G02
533,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,03,0.0,16399,579241346013703,19,37.7,-469.5716857910156,2.3437328338623047,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,32.7,0.0,0.0,,,C,338437115423226,G,G03
534,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,08,0.0,16399,579241355444041,7,47.1,212.2763214111328,0.025205491110682487,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,42.1,0.0,0.0,,,C,338437115423226,G,G08
535,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,10,0.0,16399,579241349835716,16,39.7,387.7375793457031,0.04440523311495781,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,34.7,0.0,0.0,,,C,338437115423226,G,G10
536,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,21,0.0,16399,579241353780275,6,49.7,-312.4634704589844,0.027292080223560333,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,44.7,0.0,0.0,,,C,338437115423226,G,G21
537,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,27,0.0,16399,579241351902383,17,38.9,573.3552856445312,2.3263182640075684,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,33.9,0.0,0.0,,,C,338437115423226,G,G27
538,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,28,0.0,16399,579241346609916,24,35.0,-475.2349243164063,5.248432159423828,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,30.0,0.0,0.0,,,C,338437115423226,G,G28
539,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,32,0.0,16399,579241354371394,6,48.6,281.9228820800781,0.026305874809622765,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.06,43.6,0.0,0.0,,,C,338437115423226,G,G32
568,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,03,0.0,81935,579241346021499,23,23.8,-469.22760009765625,2.1605000495910645,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,18.8,-7861.5693359375,6.029688358306885,,,Q,338437115423226,G,G03
569,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,08,0.0,81935,579241355451892,5,38.6,212.3195343017578,0.0706147849559784,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,33.6,-7861.5693359375,6.029688358306885,,,Q,338437115423226,G,G08
570,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,10,0.0,81935,579241349843589,11,29.3,387.7754211425781,0.9428356289863586,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,24.3,-7861.5693359375,6.029688358306885,,,Q,338437115423226,G,G10
571,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,28,0.0,81935,579241346617719,16,26.4,-475.81494140625,1.1004999876022339,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,21.4,-7861.5693359375,6.029688358306885,,,Q,338437115423226,G,G28
572,1713027223426,332441420000000,18,0.0,-1396730000006041979,-0.8940420150756836,17.499871319159865,-32.26109432920969,10.822804919363072,8,32,0.0,81935,579241354379247,7,34.6,281.94927978515625,0.06809547543525696,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.22,29.6,-7861.5693359375,6.029688358306885,,,Q,338437115423226,G,G32
590,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,02,0.0,16399,579242349721061,11,43.9,-472.9250183105469,0.03669833764433861,16,0.0,0.0,1575420030,,,,0,0.0,1,-58.1,38.9,0.0,0.0,,,C,338438125237861,G,G02
591,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,03,0.0,16399,579242346015241,19,37.9,-470.3266906738281,1.2019706964492798,16,0.0,0.0,1575420030,,,,0,0.0,1,-58.1,32.9,0.0,0.0,,,C,338438125237861,G,G03
592,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,08,0.0,16399,579242355443347,10,44.7,211.67230224609372,0.026899104937911034,16,0.0,0.0,1575420030,,,,0,0.0,1,-58.1,39.7,0.0,0.0,,,C,338438125237861,G,G08
593,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,10,0.0,16399,579242349834448,24,35.3,387.1964416503906,6.38569450378418,16,0.0,0.0,1575420030,,,,0,0.0,1,-58.1,30.299999999999997,0.0,0.0,,,C,338438125237861,G,G10
594,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,21,0.0,16399,579242353781335,14,40.8,-312.7557678222656,0.03349565342068672,16,0.0,0.0,1575420030,,,,0,0.0,1,-58.1,35.8,0.0,0.0,,,C,338438125237861,G,G21
595,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,27,0.0,16399,579242351900481,14,40.1,572.4197387695312,2.8909006118774414,16,0.0,0.0,1575420030,,,,0,0.0,1,-58.1,35.1,0.0,0.0,,,C,338438125237861,G,G27
596,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,32,0.0,16399,579242354370448,5,50.9,281.7537841796875,0.025506641715765,16,0.0,0.0,1575420030,,,,0,0.0,1,-58.1,45.9,0.0,0.0,,,C,338438125237861,G,G32
623,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,03,0.0,81935,579242346023066,12,28.3,-469.73724365234375,0.9404999613761902,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.87,23.3,-7861.5693359375,6.029761791229248,,,Q,338438125237861,G,G03
624,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,08,0.0,81935,579242355451189,4,39.8,211.55831909179688,0.06847423315048218,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.87,34.8,-7861.5693359375,6.029761791229248,,,Q,338438125237861,G,G08
625,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,10,0.0,81935,579242349842296,16,26.4,386.87994384765625,1.1049998998641968,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.87,21.4,-7861.5693359375,6.029761791229248,,,Q,338438125237861,G,G10
626,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,27,0.0,81935,579242351908331,16,26.5,572.47119140625,1.8279999494552612,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.87,21.5,-7861.5693359375,6.029761791229248,,,Q,338438125237861,G,G27
627,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,28,0.0,81935,579242346619307,9,31.7,-475.2441711425781,3.8917925357818604,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.87,26.7,-7861.5693359375,6.029761791229248,,,Q,338438125237861,G,G28
628,1713027224426,332442420000000,18,0.0,-1396730000006042013,-0.9096677303314208,16.32417661312502,-34.73819366894047,9.94844044058176,8,32,0.0,81935,579242354378306,5,37.2,281.673828125,0.07204531133174896,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.87,32.2,-7861.5693359375,6.029761791229248,,,Q,338438125237861,G,G32
643,1713027225426,332443420000000,18,0.0,-1396730000006042052,-0.3248612880706787,16.826539649628103,-36.78896314346012,10.077561107401038,8,02,0.0,16399,579243349722637,9,45.4,-471.7315979003906,0.03530919551849365,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.24,40.4,0.0,0.0,,,C,338439116605881,G,G02
644,1713027225426,332443420000000,18,0.0,-1396730000006042052,-0.3248612880706787,16.826539649628103,-36.78896314346012,10.077561107401038,8,08,0.0,16399,579243355442637,6,48.4,213.1464691162109,0.02480587549507618,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.24,43.4,0.0,0.0,,,C,338439116605881,G,G08
645,1713027225426,332443420000000,18,0.0,-1396730000006042052,-0.3248612880706787,16.826539649628103,-36.78896314346012,10.077561107401038,8,10,0.0,16399,579243349833101,27,34.4,388.7319030761719,0.5900000333786011,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.24,29.4,0.0,0.0,,,C,338439116605881,G,G10
646,1713027225426,332443420000000,18,0.0,-1396730000006042052,-0.3248612880706787,16.826539649628103,-36.78896314346012,10.077561107401038,8,21,0.0,16399,579243353782355,8,46.6,-311.5648498535156,0.02870025485754013,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.24,41.6,0.0,0.0,,,C,338439116605881,G,G21
647,1713027225426,332443420000000,18,0.0,-1396730000006042052,-0.3248612880706787,16.826539649628103,-36.78896314346012,10.077561107401038,8,27,0.0,16399,579243351898583,19,37.7,573.7925415039062,0.46700000762939453,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.24,32.7,0.0,0.0,,,C,338439116605881,G,G27
648,1713027225426,332443420000000,18,0.0,-1396730000006042052,-0.3248612880706787,16.826539649628103,-36.78896314346012,10.077561107401038,8,32,0.0,16399,579243354369513,4,53.0,282.7855224609375,0.024593230336904526,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.24,48.0,0.0,0.0,,,C,338439116605881,G,G32
675,1713027225426,332443420000000,18,0.0,-1396730000006042052,-0.3248612880706787,16.826539649628103,-36.78896314346012,10.077561107401038,8,08,0.0,81935,579243355450479,3,43.3,213.1400604248047,0.06296994537115097,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.06,38.3,-7861.5693359375,6.029834747314453,,,Q,338439116605881,G,G08
